gene_id,D4-1,D4-2,REH-1-WT,REH-2-WT
ENSG00000242360,0.00,0.00,0.00,0.00
ENSG00000242362,0.00,0.00,0.00,0.00
ENSG00000242364,0.00,0.00,0.00,0.00
ENSG00000242365,0.00,0.00,0.00,0.00
ENSG00000242366,0.00,0.00,0.00,0.00
ENSG00000242370,0.00,0.00,0.00,0.00
ENSG00000242371,0.00,0.00,0.00,0.00
ENSG00000242372,962.74,1160.00,648.00,518.00
ENSG00000242375,0.00,0.00,0.00,4.84
ENSG00000242381,0.00,0.00,0.00,0.00
ENSG00000242385,0.00,0.00,0.00,0.00
ENSG00000242387,0.00,0.00,0.00,0.00
ENSG00000242389,0.00,0.00,0.00,0.00
ENSG00000242390,0.00,0.00,0.00,0.00
ENSG00000242391,0.00,0.00,0.00,0.00
ENSG00000242393,0.00,0.00,0.00,0.00
ENSG00000242396,0.00,0.00,0.00,0.00
ENSG00000242398,0.00,0.00,0.00,0.00
ENSG00000242399,0.00,0.00,0.00,0.00
ENSG00000242405,0.00,0.00,0.00,0.00
ENSG00000242407,0.00,0.00,0.00,0.00
ENSG00000242411,0.00,0.00,0.00,0.00
ENSG00000242412,0.00,1.00,0.00,0.00
ENSG00000242417,0.00,0.00,0.00,0.00
ENSG00000242419,75.23,98.83,64.79,46.03
ENSG00000242423,0.00,0.00,0.00,0.00
ENSG00000242428,0.00,2.00,0.00,0.00
ENSG00000242430,0.00,7.90,3.56,0.55
ENSG00000242431,0.00,0.00,0.00,0.00
ENSG00000242435,0.00,0.00,1.54,0.00
ENSG00000242436,0.00,1.00,0.00,0.00
ENSG00000242439,0.00,1.00,0.00,0.00
ENSG00000242440,1.00,0.00,0.00,0.00
ENSG00000242441,0.00,0.00,0.00,0.00
ENSG00000242444,0.00,0.00,0.00,0.00
ENSG00000242445,0.00,0.00,0.00,0.00
ENSG00000242456,0.00,0.00,0.00,0.00
ENSG00000242457,4.10,4.20,1.00,9.15
ENSG00000242461,0.00,0.00,0.00,0.00
ENSG00000242463,0.00,0.00,0.00,0.00
ENSG00000242472,0.00,0.00,0.00,0.00
ENSG00000242473,0.00,0.00,0.00,0.00
ENSG00000242474,13.00,15.00,17.00,10.00
ENSG00000242477,1.36,0.00,0.00,0.00
ENSG00000242479,15.50,7.09,17.10,0.00
ENSG00000242482,0.00,0.00,0.00,0.00
ENSG00000242483,0.00,0.00,0.00,0.00
ENSG00000242485,646.07,812.06,511.00,427.05
ENSG00000242488,2.85,3.17,0.00,0.00
ENSG00000242493,0.00,0.00,0.00,0.00
ENSG00000242498,3.00,0.00,5.01,5.00
ENSG00000242507,1.00,1.00,0.00,0.00
ENSG00000242509,0.00,0.00,0.00,0.00
ENSG00000242510,0.00,0.00,0.00,0.00
ENSG00000242512,1.00,0.00,0.00,0.00
ENSG00000242515,0.00,0.00,0.00,0.00
ENSG00000242516,56.00,80.00,58.00,37.00
ENSG00000242520,0.00,0.00,0.00,0.00
ENSG00000242522,4.84,4.93,12.38,4.67
ENSG00000242524,0.00,0.00,0.00,0.00
ENSG00000242525,1.00,1.00,0.00,0.00
ENSG00000242527,1.00,0.00,0.00,0.00
ENSG00000242529,0.00,0.00,0.00,0.00
ENSG00000242531,0.00,0.00,0.00,2.00
ENSG00000242534,0.00,0.00,0.00,0.00
ENSG00000242536,0.00,0.00,0.00,0.00
ENSG00000242537,0.00,0.00,0.00,0.00
ENSG00000242539,76.68,109.50,94.27,21.82
ENSG00000242540,1.00,5.00,0.00,0.00
ENSG00000242545,0.00,0.00,0.00,0.00
ENSG00000242547,0.00,0.00,0.00,0.00
ENSG00000242550,1.00,1.00,0.00,0.00
ENSG00000242551,0.00,2.00,0.00,0.00
ENSG00000242552,0.00,0.00,0.00,0.00
ENSG00000242553,12.36,19.26,11.00,18.76
ENSG00000242559,0.00,0.00,0.00,0.00
ENSG00000242560,0.00,0.00,0.00,0.00
ENSG00000242561,0.00,0.00,0.00,0.00
ENSG00000242562,1.00,0.00,0.00,0.00
ENSG00000242565,0.00,0.00,0.00,0.00
ENSG00000242568,0.00,0.00,0.00,0.00
ENSG00000242571,1.06,0.00,0.00,0.00
ENSG00000242573,0.00,0.00,0.00,0.00
ENSG00000242574,876.00,1197.00,309.27,294.00
ENSG00000242575,0.00,0.00,0.00,0.00
ENSG00000242578,0.00,3.00,0.00,0.00
ENSG00000242580,0.00,0.00,0.00,0.00
ENSG00000242583,0.00,0.00,0.00,0.44
ENSG00000242586,0.00,0.00,0.00,0.97
ENSG00000242588,80.23,117.63,121.82,108.05
ENSG00000242590,0.00,0.00,0.00,0.00
ENSG00000242593,0.00,0.00,0.00,0.00
ENSG00000242595,0.00,0.00,0.00,0.00
ENSG00000242598,0.00,0.00,0.00,0.00
ENSG00000242599,0.00,0.00,0.00,0.00
ENSG00000242600,6.00,3.99,0.00,0.00
ENSG00000242602,1.00,0.00,0.00,0.00
ENSG00000242607,2.00,11.01,2.00,3.00
ENSG00000242608,0.00,0.00,0.00,0.00
ENSG00000242609,0.00,0.00,0.00,0.00
ENSG00000242610,0.00,0.00,0.00,0.00
ENSG00000242611,0.00,0.00,0.00,0.00
ENSG00000242612,193.21,241.21,114.21,95.59
ENSG00000242613,0.00,0.00,0.00,0.00
ENSG00000242614,0.00,0.00,0.00,0.00
ENSG00000242615,5.00,6.00,0.00,5.00
ENSG00000242616,175.93,272.68,140.62,135.93
ENSG00000242618,0.00,0.00,0.00,0.00
ENSG00000242622,16.54,29.00,11.00,4.00
ENSG00000242628,1.00,0.00,0.00,0.00
ENSG00000242634,0.00,0.00,0.00,0.00
ENSG00000242635,0.00,0.00,0.00,0.00
ENSG00000242636,0.00,0.00,0.00,0.00
ENSG00000242638,0.00,0.00,0.00,0.00
ENSG00000242640,0.00,0.00,0.00,0.00
ENSG00000242641,3.16,2.98,1.17,0.00
ENSG00000242650,0.00,0.00,0.00,0.00
ENSG00000242651,0.00,0.00,0.00,0.00
ENSG00000242653,0.00,0.00,0.00,0.00
ENSG00000242654,0.00,0.00,0.00,0.00
ENSG00000242657,0.00,0.00,0.00,0.00
ENSG00000242659,0.00,0.00,0.00,0.00
ENSG00000242660,0.00,0.00,0.00,0.00
ENSG00000242661,1.99,2.69,2.00,0.00
ENSG00000242667,0.00,0.00,0.00,0.00
ENSG00000242668,0.00,0.00,0.00,0.00
ENSG00000242670,0.00,0.00,0.00,0.00
ENSG00000242671,0.00,0.00,0.00,0.00
ENSG00000242673,0.00,0.00,0.00,0.00
ENSG00000242675,2.00,0.00,5.00,0.00
ENSG00000242683,0.00,0.00,0.00,0.00
ENSG00000242686,31.26,44.00,4.42,2.00
ENSG00000242687,43.37,59.21,45.00,16.00
ENSG00000242688,0.00,0.00,0.00,0.00
ENSG00000242689,9.10,16.66,12.00,30.00
ENSG00000242692,0.00,0.00,0.00,0.00
ENSG00000242696,0.00,0.00,0.00,0.00
ENSG00000242697,39.02,74.99,53.00,51.00
ENSG00000242699,0.00,0.00,0.00,0.00
ENSG00000242703,0.00,0.00,0.00,0.00
ENSG00000242705,2.00,0.00,0.00,0.00
ENSG00000242706,0.00,1.00,0.00,0.00
ENSG00000242707,0.00,0.00,0.00,0.00
ENSG00000242709,0.00,0.00,0.00,0.00
ENSG00000242715,1.01,1.00,0.00,0.00
ENSG00000242719,0.00,0.00,0.00,0.00
ENSG00000242727,0.00,0.00,0.00,0.00
ENSG00000242728,0.00,0.00,0.00,0.00
ENSG00000242729,0.00,0.00,0.00,0.00
ENSG00000242731,0.00,0.00,0.00,0.00
ENSG00000242732,0.00,0.00,0.00,0.00
ENSG00000242735,7.33,4.87,0.56,0.00
ENSG00000242736,0.00,0.00,0.00,0.00
ENSG00000242737,2.00,2.00,0.00,0.00
ENSG00000242741,0.00,0.00,0.00,0.00
ENSG00000242747,0.00,1.99,0.00,0.00
ENSG00000242748,2.00,2.00,2.00,1.00
ENSG00000242752,0.00,0.00,0.00,0.00
ENSG00000242753,0.00,0.00,0.00,0.00
ENSG00000242756,0.00,0.00,0.00,0.00
ENSG00000242757,0.00,0.00,0.00,0.00
ENSG00000242759,5.00,3.34,0.00,1.00
ENSG00000242764,0.00,0.00,0.00,0.00
ENSG00000242766,0.00,0.00,0.00,0.00
ENSG00000242767,2.00,1.00,3.00,0.00
ENSG00000242768,0.00,0.00,0.00,0.00
ENSG00000242769,0.00,0.00,0.00,0.00
ENSG00000242770,0.00,0.00,0.00,0.00
ENSG00000242771,0.00,0.00,0.00,0.00
ENSG00000242775,0.00,0.00,0.00,0.00
ENSG00000242779,4.49,7.16,3.85,0.00
ENSG00000242781,0.00,0.00,0.00,0.00
ENSG00000242790,0.00,0.00,0.00,0.00
ENSG00000242791,1.00,0.00,0.00,0.00
ENSG00000242793,0.00,0.00,0.00,0.00
ENSG00000242794,0.00,0.00,0.00,0.00
ENSG00000242795,0.00,0.00,0.00,0.00
ENSG00000242797,3.00,1.00,0.00,5.00
ENSG00000242798,4.50,8.42,3.00,8.44
ENSG00000242802,423.11,544.41,278.45,295.00
ENSG00000242807,0.00,0.00,0.00,0.00
ENSG00000242808,0.00,2.98,0.00,0.00
ENSG00000242810,15.00,35.00,2.00,5.00
ENSG00000242811,0.00,0.00,0.00,0.00
ENSG00000242814,0.00,0.00,0.00,0.00
ENSG00000242816,0.00,0.00,0.00,0.00
ENSG00000242818,0.00,0.00,0.00,0.00
ENSG00000242828,0.00,0.00,0.00,0.00
ENSG00000242829,0.00,0.00,0.00,0.00
ENSG00000242834,0.00,0.00,0.00,0.00
ENSG00000242836,0.00,0.00,0.00,0.00
ENSG00000242837,0.00,0.00,0.00,0.00
ENSG00000242841,0.00,0.00,0.00,0.00
ENSG00000242849,0.00,0.00,0.00,0.00
ENSG00000242850,0.00,0.00,0.00,0.00
ENSG00000242852,67.93,95.73,19.11,12.69
ENSG00000242853,0.00,0.00,0.00,0.00
ENSG00000242854,0.00,0.00,0.00,0.00
ENSG00000242855,0.00,0.00,0.00,0.00
ENSG00000242856,0.00,0.00,0.00,0.00
ENSG00000242858,1.00,0.97,0.00,0.00
ENSG00000242860,0.00,0.00,0.00,0.00
ENSG00000242861,1.00,6.00,1.00,0.00
ENSG00000242863,0.00,0.00,0.00,0.00
ENSG00000242865,0.00,0.00,0.00,0.00
ENSG00000242866,39.81,52.55,22.22,10.76
ENSG00000242875,0.00,0.00,0.00,0.00
ENSG00000242876,1.00,0.00,1.00,0.00
ENSG00000242879,0.00,0.00,0.00,0.00
ENSG00000242880,0.00,0.00,0.00,0.00
ENSG00000242882,0.00,0.00,0.00,0.00
ENSG00000242887,0.00,0.00,0.00,0.00
ENSG00000242888,3.00,1.00,0.00,0.00
ENSG00000242889,1.00,0.00,0.00,0.00
ENSG00000242893,0.00,1.00,0.00,0.00
ENSG00000242894,0.00,0.00,0.00,0.00
ENSG00000242899,0.00,0.00,3.00,0.00
ENSG00000242902,0.00,0.00,0.00,0.00
ENSG00000242908,0.00,0.00,0.00,0.00
ENSG00000242911,0.00,0.00,0.00,0.00
ENSG00000242912,0.00,0.00,0.00,0.00
ENSG00000242915,0.00,0.00,0.00,0.00
ENSG00000242922,0.00,1.00,0.00,0.00
ENSG00000242924,0.00,0.00,0.00,0.00
ENSG00000242925,0.00,0.00,0.00,0.00
ENSG00000242928,0.00,0.00,0.00,0.00
ENSG00000242931,0.00,0.00,0.00,0.00
ENSG00000242936,0.00,0.00,0.00,0.00
ENSG00000242941,0.00,1.00,0.00,0.00
ENSG00000242943,0.00,0.00,0.00,0.00
ENSG00000242945,0.00,0.00,0.00,0.00
ENSG00000242948,0.00,1.00,0.00,0.00
ENSG00000242950,77.54,108.01,55.00,51.00
ENSG00000242951,0.00,0.00,0.00,0.00
ENSG00000242952,0.00,0.00,1.00,0.00
ENSG00000242953,0.00,0.00,0.00,0.00
ENSG00000242958,0.00,0.00,0.00,0.00
ENSG00000242960,1.00,0.00,0.00,0.00
ENSG00000242963,0.00,0.00,0.00,0.00
ENSG00000242968,0.00,0.00,0.00,0.00
ENSG00000242970,1.00,4.06,1.00,0.00
ENSG00000242971,0.00,0.00,0.00,0.00
ENSG00000242973,0.00,0.00,0.00,0.00
ENSG00000242976,0.00,0.00,0.00,0.00
ENSG00000242978,0.00,0.00,0.00,0.00
ENSG00000242979,0.00,0.00,0.00,0.00
ENSG00000242983,0.00,0.00,0.00,0.00
ENSG00000242985,0.00,0.00,0.00,0.00
ENSG00000242986,0.00,0.00,0.00,0.00
ENSG00000242989,0.00,0.00,0.00,0.00
ENSG00000242990,0.00,0.00,0.00,0.00
ENSG00000242991,0.00,0.00,0.00,0.00
ENSG00000242992,0.00,0.00,0.00,0.00
ENSG00000242993,0.00,0.00,0.00,0.00
ENSG00000242995,0.00,0.00,0.00,0.00
ENSG00000242998,0.00,0.00,0.00,0.00
ENSG00000242999,0.00,0.00,0.00,0.00
ENSG00000243004,0.00,0.00,0.00,0.00
ENSG00000243005,0.00,0.00,0.00,0.00
ENSG00000243007,0.00,1.00,0.00,0.00
ENSG00000243008,0.00,0.00,0.00,0.00
ENSG00000243011,0.00,0.00,0.00,0.00
ENSG00000243012,0.00,1.00,0.00,0.00
ENSG00000243014,0.00,0.00,0.00,0.00
ENSG00000243015,1.81,1.39,1.57,1.71
ENSG00000243016,5.00,10.00,0.00,0.00
ENSG00000243018,0.00,0.00,0.00,0.00
ENSG00000243020,0.00,0.00,0.00,0.00
ENSG00000243022,0.00,0.00,0.00,0.00
ENSG00000243023,0.00,0.00,0.00,0.00
ENSG00000243024,1.61,1.99,0.00,6.00
ENSG00000243025,0.00,0.00,0.00,0.00
ENSG00000243027,0.00,0.00,0.00,0.00
ENSG00000243029,0.00,0.00,0.00,0.00
ENSG00000243033,0.00,0.00,0.00,0.00
ENSG00000243035,0.00,0.00,0.00,0.00
ENSG00000243038,0.00,5.38,0.00,0.00
ENSG00000243040,0.00,0.00,0.00,0.00
ENSG00000243044,0.00,0.00,0.00,0.00
ENSG00000243048,0.00,0.00,0.00,0.00
ENSG00000243049,0.00,0.00,0.00,0.00
ENSG00000243050,0.00,0.00,0.00,0.00
ENSG00000243051,0.00,0.00,0.00,0.00
ENSG00000243053,0.00,0.00,0.00,0.00
ENSG00000243055,2.00,8.00,0.00,2.00
ENSG00000243056,60.04,64.41,39.19,44.37
ENSG00000243058,0.00,0.00,0.00,0.00
ENSG00000243059,0.00,0.00,0.00,0.00
ENSG00000243062,0.00,0.00,0.00,0.00
ENSG00000243063,0.00,0.00,0.00,0.00
ENSG00000243064,0.00,0.00,7.00,0.00
ENSG00000243066,0.00,0.00,0.00,0.00
ENSG00000243069,44.02,67.78,73.21,74.37
ENSG00000243071,1.08,1.08,0.00,4.02
ENSG00000243072,0.00,0.00,0.00,0.00
ENSG00000243073,0.00,0.00,0.00,0.00
ENSG00000243075,0.00,0.00,0.00,0.00
ENSG00000243081,7.36,6.50,3.67,8.76
ENSG00000243083,0.00,0.00,0.00,0.00
ENSG00000243085,0.00,0.00,0.00,0.00
ENSG00000243089,0.00,0.00,0.00,0.00
ENSG00000243094,1.00,2.00,1.00,8.00
ENSG00000243095,0.00,0.00,0.00,0.00
ENSG00000243099,0.00,0.00,0.00,0.00
ENSG00000243101,0.00,0.00,0.00,0.00
ENSG00000243103,0.00,0.00,0.00,0.00
ENSG00000243104,1.00,0.00,1.00,0.00
ENSG00000243107,13.09,15.63,9.88,15.76
ENSG00000243115,0.00,0.00,0.00,0.00
ENSG00000243116,1.00,0.00,0.00,0.00
ENSG00000243122,0.00,0.00,0.00,0.00
ENSG00000243124,0.00,0.00,0.00,0.00
ENSG00000243125,0.00,0.00,0.00,0.00
ENSG00000243129,0.00,0.00,0.00,0.00
ENSG00000243130,0.00,0.00,0.00,0.00
ENSG00000243135,0.00,0.00,0.00,0.00
ENSG00000243136,0.00,0.00,0.00,0.00
ENSG00000243137,0.00,0.00,0.00,0.00
ENSG00000243141,0.00,0.00,0.00,0.00
ENSG00000243144,0.00,0.00,0.00,0.00
ENSG00000243147,224.00,284.00,172.34,150.00
ENSG00000243149,0.00,0.00,0.00,0.00
ENSG00000243150,0.00,0.00,0.00,0.00
ENSG00000243154,0.00,0.00,0.00,0.00
ENSG00000243155,37.80,50.07,41.17,52.31
ENSG00000243156,1293.51,1735.40,978.60,776.39
ENSG00000243160,0.00,0.00,0.00,0.00
ENSG00000243164,0.00,0.00,0.00,0.00
ENSG00000243165,0.00,0.00,0.00,0.00
ENSG00000243167,0.00,0.00,0.00,0.00
ENSG00000243171,0.00,0.00,0.00,0.00
ENSG00000243173,0.00,0.00,0.00,0.00
ENSG00000243175,5.00,10.01,12.70,2.00
ENSG00000243176,8.00,13.00,0.00,3.00
ENSG00000243179,0.00,0.00,0.00,0.00
ENSG00000243181,0.00,1.99,0.00,0.00
ENSG00000243187,0.00,0.00,0.00,0.00
ENSG00000243188,0.00,0.00,0.00,0.00
ENSG00000243193,3.05,1.32,0.00,1.00
ENSG00000243195,0.00,0.00,0.00,0.00
ENSG00000243197,0.00,0.00,0.00,0.00
ENSG00000243199,0.23,7.17,10.92,0.29
ENSG00000243207,17.45,33.06,0.00,0.00
ENSG00000243220,0.00,0.00,0.00,0.00
ENSG00000243224,8.00,9.00,1.00,3.00
ENSG00000243225,0.00,0.00,0.00,0.00
ENSG00000243227,2.00,0.00,0.00,0.00
ENSG00000243230,9.46,4.00,8.00,1.00
ENSG00000243232,0.00,1.00,0.00,0.00
ENSG00000243234,1.00,2.00,0.00,0.00
ENSG00000243236,0.00,0.00,0.00,0.00
ENSG00000243238,0.00,0.00,0.00,0.00
ENSG00000243243,0.00,1.00,0.00,0.00
ENSG00000243244,63.00,55.00,32.00,24.00
ENSG00000243250,0.00,0.00,3.00,0.00
ENSG00000243251,3.37,0.00,0.00,0.00
ENSG00000243254,0.00,0.00,0.00,0.00
ENSG00000243256,0.00,0.00,0.00,0.00
ENSG00000243257,0.00,0.00,0.00,0.00
ENSG00000243260,2.00,0.00,0.00,0.00
ENSG00000243264,0.00,0.00,0.00,0.00
ENSG00000243265,0.00,1.00,0.00,0.00
ENSG00000243267,1.00,2.00,0.00,0.00
ENSG00000243273,0.00,0.00,0.00,0.00
ENSG00000243274,0.00,0.00,0.00,0.00
ENSG00000243276,0.00,0.00,0.00,0.00
ENSG00000243279,315.00,310.00,153.00,130.00
ENSG00000243280,1.00,1.00,2.00,0.00
ENSG00000243284,0.00,0.00,0.00,0.00
ENSG00000243287,0.00,1.00,0.00,0.00
ENSG00000243289,0.00,0.00,0.00,0.00
ENSG00000243290,0.00,0.00,0.00,0.00
ENSG00000243295,0.00,0.00,0.00,0.00
ENSG00000243296,0.00,0.00,0.00,0.00
ENSG00000243297,0.00,0.00,0.00,0.00
ENSG00000243300,0.00,0.00,0.00,0.00
ENSG00000243302,188.82,253.62,120.39,91.29
ENSG00000243303,0.00,2.00,0.00,0.00
ENSG00000243304,2.00,5.00,1.00,2.00
ENSG00000243305,0.00,4.15,3.60,0.00
ENSG00000243307,2.02,0.00,0.00,0.00
ENSG00000243312,53.00,57.01,29.00,29.00
ENSG00000243313,0.00,0.00,0.00,0.00
ENSG00000243314,0.00,0.00,0.00,0.00
ENSG00000243316,0.00,0.00,0.00,0.00
ENSG00000243317,562.91,660.34,379.98,393.00
ENSG00000243319,0.00,0.00,0.00,0.00
ENSG00000243321,0.00,0.00,0.00,0.00
ENSG00000243323,4.00,4.00,0.00,0.00
ENSG00000243328,0.00,0.00,0.00,0.00
ENSG00000243333,0.00,0.00,0.00,0.00
ENSG00000243335,253.00,336.00,107.00,115.00
ENSG00000243338,0.00,0.00,0.00,0.00
ENSG00000243339,1.00,0.00,1.00,2.00
ENSG00000243345,1.00,0.00,0.00,0.00
ENSG00000243346,0.00,0.00,0.00,0.00
ENSG00000243347,0.00,0.00,0.00,0.00
ENSG00000243349,0.00,2.04,2.00,0.00
ENSG00000243350,0.00,0.00,0.00,0.00
ENSG00000243352,0.00,0.00,0.00,0.00
ENSG00000243353,0.00,0.00,0.00,0.00
ENSG00000243355,0.00,0.00,0.00,0.00
ENSG00000243359,0.00,0.00,0.00,0.00
ENSG00000243364,235.28,310.00,100.00,59.89
ENSG00000243365,0.00,0.00,0.00,0.00
ENSG00000243366,0.00,0.00,0.00,0.00
ENSG00000243368,31.00,40.00,9.00,21.00
ENSG00000243370,0.00,1.00,0.00,0.00
ENSG00000243373,0.00,2.00,0.00,0.00
ENSG00000243374,0.00,0.00,0.00,0.00
ENSG00000243378,0.00,0.00,0.00,0.00
ENSG00000243383,0.00,0.00,0.00,0.00
ENSG00000243384,0.00,0.00,0.00,0.00
ENSG00000243385,0.00,0.00,0.00,0.00
ENSG00000243388,0.00,0.00,0.00,0.00
ENSG00000243389,0.00,0.00,0.00,0.00
ENSG00000243396,0.00,0.00,0.00,0.00
ENSG00000243398,0.00,1.00,0.00,0.00
ENSG00000243402,1.00,1.00,0.00,4.00
ENSG00000243403,0.00,0.00,0.00,0.00
ENSG00000243404,0.00,2.00,0.00,1.00
ENSG00000243406,116.73,133.27,94.00,102.10
ENSG00000243410,0.00,1.66,0.00,0.00
ENSG00000243414,58.48,26.99,25.00,0.00
ENSG00000243415,0.00,0.00,0.00,0.00
ENSG00000243417,0.00,2.00,0.00,0.00
ENSG00000243420,0.00,0.00,0.00,0.00
ENSG00000243422,0.00,0.00,0.00,0.00
ENSG00000243423,0.00,0.00,0.00,1.00
ENSG00000243424,0.00,0.00,0.00,0.00
ENSG00000243426,0.00,1.00,0.00,0.00
ENSG00000243429,0.00,0.00,0.00,0.00
ENSG00000243431,5.00,4.00,5.00,8.00
ENSG00000243433,1.00,6.00,5.68,6.00
ENSG00000243437,0.00,0.00,0.00,0.00
ENSG00000243438,0.00,0.00,0.00,0.00
ENSG00000243439,0.00,0.00,0.00,0.00
ENSG00000243440,1.00,1.00,0.00,0.00
ENSG00000243444,1.00,0.00,1.00,0.00
ENSG00000243445,1.00,0.00,0.00,0.00
ENSG00000243446,0.00,0.00,0.00,0.00
ENSG00000243449,208.00,228.00,84.00,71.00
ENSG00000243453,0.00,0.00,0.00,0.00
ENSG00000243455,0.00,0.00,0.00,0.00
ENSG00000243466,0.00,0.00,0.00,0.00
ENSG00000243468,10.42,16.66,6.34,8.34
ENSG00000243469,0.00,0.00,0.00,0.00
ENSG00000243477,104.83,134.14,58.64,52.00
ENSG00000243478,174.96,255.56,252.00,195.64
ENSG00000243479,0.00,0.00,0.00,0.00
ENSG00000243480,0.00,0.00,0.00,0.00
ENSG00000243483,0.00,0.00,0.00,0.00
ENSG00000243485,0.00,0.00,0.00,3.05
ENSG00000243486,0.00,0.00,0.00,0.00
ENSG00000243488,0.00,0.00,0.00,0.00
ENSG00000243489,0.00,0.00,0.00,0.00
ENSG00000243491,0.00,1.00,0.00,0.00
ENSG00000243494,0.00,0.00,0.00,0.00
ENSG00000243495,0.00,0.00,0.00,0.00
ENSG00000243498,0.00,0.00,0.00,0.00
ENSG00000243499,0.00,0.00,0.00,0.00
ENSG00000243501,0.00,0.00,0.00,0.00
ENSG00000243503,0.00,0.00,0.00,0.00
ENSG00000243504,0.00,0.00,0.00,0.00
ENSG00000243505,0.00,0.00,0.00,0.00
ENSG00000243507,0.00,0.00,0.00,0.00
ENSG00000243508,0.00,0.00,0.00,0.00
ENSG00000243509,0.00,0.00,14.74,0.00
ENSG00000243510,0.00,0.00,0.00,0.00
ENSG00000243514,0.00,0.00,0.00,0.00
ENSG00000243516,0.00,0.00,0.00,0.00
ENSG00000243517,2.04,0.00,0.00,3.00
ENSG00000243518,0.00,0.00,0.00,0.00
ENSG00000243519,2.00,2.00,0.00,0.00
ENSG00000243521,0.00,0.00,0.00,0.00
ENSG00000243531,0.00,0.00,0.00,0.00
ENSG00000243532,0.00,0.00,0.00,0.00
ENSG00000243537,0.00,0.00,0.00,0.00
ENSG00000243538,0.00,0.00,0.00,0.00
ENSG00000243539,0.00,0.00,0.00,0.00
ENSG00000243541,0.00,0.00,0.00,0.00
ENSG00000243543,0.00,0.00,0.00,0.00
ENSG00000243544,1.00,3.00,0.00,1.00
ENSG00000243546,0.00,0.00,0.00,0.00
ENSG00000243547,1.00,0.00,0.00,0.00
ENSG00000243548,0.00,0.00,0.00,0.00
ENSG00000243549,0.00,0.00,0.00,0.00
ENSG00000243550,0.00,0.00,0.00,0.00
ENSG00000243554,7.06,5.00,1.00,3.00
ENSG00000243560,0.00,1.00,0.00,0.00
ENSG00000243562,0.00,0.00,0.00,0.00
ENSG00000243566,12.18,13.00,0.00,1.00
ENSG00000243568,11.02,12.80,1.16,0.00
ENSG00000243572,0.00,0.00,0.00,0.00
ENSG00000243574,0.00,0.00,0.00,0.00
ENSG00000243581,0.00,0.00,0.00,0.00
ENSG00000243583,0.00,0.00,0.00,0.00
ENSG00000243584,0.00,0.00,0.00,0.00
ENSG00000243587,5.00,5.00,0.00,5.00
ENSG00000243591,0.00,0.00,0.00,0.00
ENSG00000243592,0.00,0.00,0.00,0.00
ENSG00000243593,0.00,0.00,0.00,0.00
ENSG00000243596,0.00,0.00,0.00,0.00
ENSG00000243601,0.00,0.00,0.00,0.00
ENSG00000243607,0.00,1.00,0.00,0.00
ENSG00000243609,0.00,1.00,0.00,0.00
ENSG00000243613,0.00,0.00,0.00,0.00
ENSG00000243620,0.00,0.00,0.00,0.00
ENSG00000243621,0.00,0.00,0.00,0.00
ENSG00000243627,0.50,0.50,0.00,0.00
ENSG00000243629,0.00,0.00,0.00,0.00
ENSG00000243633,0.00,0.00,0.00,0.00
ENSG00000243635,0.00,0.00,0.00,0.00
ENSG00000243636,0.00,0.00,0.00,0.00
ENSG00000243641,0.00,0.00,0.00,0.00
ENSG00000243642,0.00,0.00,0.00,0.00
ENSG00000243643,0.00,0.00,0.00,0.00
ENSG00000243646,320.05,344.69,185.00,130.00
ENSG00000243648,0.00,0.00,0.00,0.00
ENSG00000243649,8.00,9.00,7.00,3.00
ENSG00000243650,7.00,0.00,2.00,2.00
ENSG00000243655,7.00,7.00,0.00,0.00
ENSG00000243658,0.00,0.00,0.00,0.00
ENSG00000243659,0.00,1.00,0.00,0.00
ENSG00000243660,32.00,38.00,28.00,20.00
ENSG00000243661,0.00,0.00,0.00,0.00
ENSG00000243663,1.00,1.00,0.00,0.00
ENSG00000243664,0.00,0.00,0.00,0.00
ENSG00000243667,265.13,321.51,155.19,170.69
ENSG00000243669,0.00,0.00,0.00,0.00
ENSG00000243671,0.00,0.00,0.00,0.00
ENSG00000243672,0.00,0.00,0.00,0.00
ENSG00000243674,0.00,0.00,0.00,0.00
ENSG00000243675,0.00,0.00,0.00,0.00
ENSG00000243678,2725.97,3169.12,1872.63,1737.65
ENSG00000243679,94.57,126.26,101.13,69.10
ENSG00000243680,0.00,0.00,0.00,0.00
ENSG00000243686,0.30,7.01,6.95,1.67
ENSG00000243687,1.00,0.00,0.00,1.00
ENSG00000243694,0.00,0.00,0.00,0.00
ENSG00000243695,0.00,0.00,0.00,0.00
ENSG00000243696,27.87,38.52,21.29,2.82
ENSG00000243697,1.00,1.00,2.00,3.00
ENSG00000243700,0.00,0.00,0.00,0.00
ENSG00000243701,64.00,93.00,64.00,48.00
ENSG00000243702,0.00,0.00,0.00,0.00
ENSG00000243704,0.00,0.00,0.00,0.00
ENSG00000243705,0.00,0.00,0.00,0.00
ENSG00000243708,54.41,43.63,9.19,7.12
ENSG00000243709,0.00,1.00,0.00,0.00
ENSG00000243710,10.31,10.31,2.03,1.10
ENSG00000243711,0.00,1.03,0.00,0.00
ENSG00000243715,0.00,0.00,0.00,0.00
ENSG00000243716,2736.04,3405.08,1914.82,1792.66
ENSG00000243720,1.00,0.00,0.00,0.00
ENSG00000243721,1.01,1.01,0.00,0.00
ENSG00000243723,0.00,0.00,0.00,0.00
ENSG00000243725,426.00,405.53,235.00,250.00
